,TimeGMT,Hmax meter,Hs meter,H1/3 meter,Direction deg,Tav sec,Tz sec,Tp sec,Temperature oC
43,2021-08-17 21:45:00,1.40,0.90,0.82,295,4.7,4.5,5.9,30.95
44,2021-08-17 22:15:00,1.56,0.91,0.84,291,4.7,4.5,5.9,30.95
45,2021-08-17 22:45:00,1.37,0.88,0.80,290,4.5,4.5,5.9,30.90
46,2021-08-17 23:45:00,NULL,0.91,NULL,292,NULL,4.6,6.7,30.90
47,2021-08-18 00:15:00,1.53,0.87,0.80,285,4.5,4.4,6.2,30.95
48,2021-08-18 00:45:00,1.19,0.82,0.76,294,4.6,4.3,6.2,30.95
49,2021-08-18 01:15:00,1.18,0.80,0.74,288,4.5,4.4,6.7,30.90
50,2021-08-18 01:45:00,1.55,0.93,0.84,295,4.7,4.7,5.9,30.85
51,2021-08-18 02:15:00,1.63,0.83,0.75,290,4.5,4.4,5.9,30.85
52,2021-08-18 02:45:00,1.51,0.86,0.81,295,4.6,4.7,6.2,30.85
53,2021-08-18 03:15:00,1.54,0.87,0.80,294,4.7,4.6,5.3,30.85
54,2021-08-18 04:15:00,NULL,0.85,NULL,291,NULL,4.7,6.7,30.90
55,2021-08-18 04:45:00,1.30,0.83,0.75,290,4.7,4.5,5.6,30.90
56,2021-08-18 08:45:00,NULL,0.87,NULL,298,NULL,4.7,6.7,31.25
57,2021-08-18 11:45:00,NULL,0.85,NULL,292,NULL,4.3,6.2,31.30
58,2021-08-18 12:15:00,1.37,0.80,0.75,288,4.3,4.2,6.2,31.25
59,2021-08-18 12:45:00,1.58,0.89,0.81,294,4.3,4.3,6.7,31.25
60,2021-08-18 15:15:00,NULL,0.99,NULL,291,NULL,4.2,6.2,31.15
61,2021-08-18 15:45:00,1.30,0.98,0.89,295,4.5,4.3,6.2,31.15
62,2021-08-18 16:15:00,1.29,0.87,0.79,295,4.4,4.1,5.9,31.15
63,2021-08-18 16:45:00,1.49,0.91,0.83,300,4.5,4.3,6.7,31.10
17,2021-08-18 17:15:00,1.37,0.87,0.78,301,4.3,4.2,6.2,31.10
18,2021-08-18 17:45:00,1.48,0.91,0.82,294,4.5,4.4,6.2,31.10
19,2021-08-18 18:15:00,1.27,0.88,0.79,292,4.3,4.3,5.9,31.10
20,2021-08-18 18:45:00,1.17,0.85,0.77,291,4.5,4.3,6.2,31.05
21,2021-08-18 19:15:00,1.40,0.87,0.78,295,4.6,4.4,6.2,31.05
22,2021-08-18 19:45:00,1.33,0.83,0.78,291,4.6,4.4,6.2,31.05
23,2021-08-18 20:15:00,1.08,0.87,0.79,292,4.6,4.4,6.7,31.05
24,2021-08-18 20:45:00,1.33,0.89,0.84,292,4.8,4.4,5.9,31.05
25,2021-08-18 21:15:00,1.25,0.86,0.79,292,4.7,4.5,6.2,31.05
26,2021-08-18 21:45:00,1.42,0.81,0.75,292,4.5,4.3,6.7,31.05
27,2021-08-18 22:15:00,1.29,0.77,0.70,300,4.6,4.4,6.2,31.05
28,2021-08-18 22:45:00,1.24,0.78,0.71,291,4.6,4.4,6.2,31.00
29,2021-08-18 23:15:00,1.14,0.76,0.69,291,4.7,4.4,6.2,31.00
30,2021-08-18 23:45:00,1.11,0.79,0.72,298,4.6,4.4,6.2,31.00
31,2021-08-19 00:15:00,1.12,0.72,0.66,301,4.4,4.4,6.2,30.95
32,2021-08-19 00:45:00,1.44,0.76,0.72,294,4.8,4.6,6.7,31.00
33,2021-08-19 01:15:00,1.18,0.75,0.69,291,4.6,4.5,5.9,30.95
34,2021-08-19 01:45:00,1.16,0.74,0.67,291,4.7,4.6,6.7,30.95
35,2021-08-19 02:15:00,1.12,0.72,0.66,297,4.7,4.6,6.7,30.90
36,2021-08-19 02:45:00,1.12,0.71,0.64,294,4.6,4.4,6.7,30.95
37,2021-08-19 03:15:00,1.06,0.72,0.66,295,4.8,4.7,6.7,30.90
38,2021-08-19 03:45:00,1.14,0.74,0.68,295,4.7,4.7,6.7,30.90
39,2021-08-19 04:15:00,1.12,0.71,0.64,300,4.8,4.6,6.7,30.90
40,2021-08-19 05:45:00,NULL,0.77,NULL,300,NULL,4.5,6.7,30.95
41,2021-08-19 06:15:00,1.29,0.75,0.68,295,4.6,4.3,6.2,30.95
42,2021-08-19 06:45:00,1.54,0.83,0.77,304,5.0,4.7,7.1,31.00
43,2021-08-19 07:15:00,1.17,0.81,0.75,300,4.7,4.5,6.7,31.05
44,2021-08-19 07:45:00,1.17,0.82,0.76,297,4.8,4.5,6.7,31.10
45,2021-08-19 08:15:00,1.27,0.74,0.70,301,4.6,4.3,6.7,31.15
46,2021-08-19 08:45:00,1.34,0.80,0.73,298,4.6,4.4,6.7,31.15
47,2021-08-19 09:15:00,1.05,0.74,0.66,291,4.4,4.3,6.2,31.20
48,2021-08-19 09:45:00,1.15,0.74,0.69,292,4.6,4.3,6.2,31.20
49,2021-08-19 10:15:00,1.17,0.77,0.71,283,4.6,4.3,6.2,31.25
50,2021-08-19 10:45:00,1.25,0.76,0.69,285,4.5,4.2,6.2,31.25
51,2021-08-19 11:15:00,1.36,0.79,0.72,287,4.4,4.2,6.2,31.25
52,2021-08-19 11:45:00,1.18,0.74,0.67,287,4.2,4.0,5.9,31.25
53,2021-08-19 12:15:00,1.11,0.75,0.70,292,4.3,4.0,6.2,31.25
54,2021-08-19 13:15:00,NULL,0.81,NULL,297,NULL,4.0,6.2,31.30
55,2021-08-19 13:45:00,1.22,0.80,0.73,288,4.2,3.9,6.2,31.30
56,2021-08-19 14:15:00,1.28,0.85,0.78,291,4.4,4.2,5.9,31.25
57,2021-08-19 14:45:00,1.19,0.78,0.72,297,4.4,4.0,6.2,31.25
58,2021-08-19 15:15:00,1.28,0.90,0.83,290,4.6,4.3,6.2,31.20
59,2021-08-19 15:45:00,1.26,0.83,0.76,290,4.4,4.2,6.2,31.20
60,2021-08-19 16:15:00,1.48,0.85,0.78,291,4.5,4.2,6.7,31.15
61,2021-08-19 16:45:00,1.23,0.83,0.75,288,4.4,4.3,6.7,31.15
31,2021-08-19 17:15:00,1.28,0.89,0.82,294,4.8,4.4,6.7,31.15
32,2021-08-19 17:45:00,1.39,0.89,0.82,291,4.7,4.5,6.7,31.15
33,2021-08-19 18:15:00,1.31,0.87,0.80,287,4.5,4.4,6.7,31.10
34,2021-08-19 18:45:00,1.65,0.89,0.82,290,4.8,4.5,6.2,31.10
35,2021-08-19 19:15:00,1.32,0.90,0.86,285,5.0,4.6,6.7,31.15
36,2021-08-19 19:45:00,1.44,0.87,0.80,294,4.7,4.7,6.2,31.15
37,2021-08-19 20:15:00,1.32,0.84,0.77,288,4.7,4.4,6.2,31.10
38,2021-08-19 20:45:00,1.47,0.82,0.75,277,4.8,4.7,7.1,31.10
39,2021-08-19 21:15:00,1.36,0.88,0.80,285,5.0,4.9,6.2,31.05
40,2021-08-19 21:45:00,1.58,0.82,0.82,284,5.0,4.7,6.7,31.05
41,2021-08-19 22:15:00,1.91,0.88,0.82,284,5.2,5.1,6.7,31.05
42,2021-08-19 22:45:00,1.21,0.81,0.76,287,5.2,5.0,6.7,31.05
43,2021-08-19 23:15:00,1.09,0.83,0.75,278,5.2,5.0,7.1,31.05
44,2021-08-19 23:45:00,1.34,0.84,0.79,285,5.1,5.1,7.1,31.05
45,2021-08-20 00:15:00,1.58,0.89,0.85,290,5.4,5.3,6.7,31.10
46,2021-08-20 00:45:00,1.10,0.75,0.69,280,5.1,4.9,6.7,31.05
47,2021-08-20 01:15:00,1.25,0.79,0.74,287,5.1,5.1,6.7,31.05
48,2021-08-20 01:45:00,1.41,0.79,0.75,292,5.4,5.1,6.7,31.05
49,2021-08-20 02:15:00,1.54,0.85,0.78,277,5.5,5.3,6.7,31.00
50,2021-08-20 02:45:00,1.18,0.85,0.78,285,5.5,5.4,6.7,31.00
51,2021-08-20 03:15:00,1.18,0.77,0.71,292,5.5,5.3,6.7,30.95
52,2021-08-20 03:45:00,1.16,0.77,0.72,288,5.3,5.2,6.7,30.95
53,2021-08-20 04:15:00,1.36,0.75,0.69,283,5.2,5.2,6.7,30.95
54,2021-08-20 04:45:00,1.15,0.78,0.73,287,5.5,5.3,6.7,30.95
55,2021-08-20 05:15:00,1.31,0.78,0.72,287,5.3,5.2,6.7,30.95
56,2021-08-20 05:45:00,1.24,0.77,0.73,280,5.1,5.1,6.7,31.00
57,2021-08-20 06:15:00,1.27,0.71,0.68,285,4.8,4.9,6.2,31.05
58,2021-08-20 06:45:00,1.07,0.74,0.67,290,5.0,5.1,6.2,31.10
59,2021-08-20 07:15:00,1.25,0.77,0.70,287,5.0,4.9,6.2,31.15
60,2021-08-20 07:45:00,1.30,0.74,0.71,295,5.1,4.9,6.2,31.20
61,2021-08-20 08:15:00,1.28,0.72,0.68,290,5.0,4.9,6.2,31.25
62,2021-08-20 08:45:00,1.34,0.79,0.74,287,5.2,5.0,6.2,31.30
63,2021-08-20 09:15:00,1.02,0.69,0.67,288,5.0,4.7,6.2,31.35
64,2021-08-20 09:45:00,0.99,0.69,0.63,283,4.7,4.7,6.2,31.35
65,2021-08-20 10:15:00,0.93,0.66,0.60,278,4.8,4.5,6.2,31.40
66,2021-08-20 10:45:00,1.10,0.62,0.57,278,4.5,4.2,5.9,31.40
67,2021-08-20 11:15:00,1.03,0.64,0.59,281,4.3,4.0,6.2,31.40
68,2021-08-20 11:45:00,0.88,0.66,0.60,278,4.3,4.1,6.2,31.40
69,2021-08-20 12:15:00,0.93,0.66,0.60,284,4.1,3.9,6.2,31.40
70,2021-08-20 12:45:00,1.04,0.69,0.62,278,4.0,3.7,6.2,31.40
71,2021-08-20 13:15:00,1.05,0.67,0.61,281,3.9,3.6,5.9,31.40
72,2021-08-20 13:45:00,1.37,0.69,0.61,281,4.0,3.7,5.9,31.40
73,2021-08-20 14:15:00,1.16,0.68,0.61,287,4.0,3.6,6.2,31.35
74,2021-08-20 14:45:00,1.05,0.68,0.60,284,3.9,3.7,5.9,31.35
75,2021-08-20 15:15:00,0.98,0.71,0.62,281,3.9,3.7,5.9,31.30
76,2021-08-20 15:45:00,1.07,0.68,0.61,281,3.8,3.6,6.2,31.25
77,2021-08-20 16:15:00,1.04,0.70,0.62,278,4.0,3.7,6.7,31.25
78,2021-08-20 16:45:00,1.15,0.71,0.65,281,4.0,3.7,5.9,31.25
0,2021-08-21 00:15:00,1.04,0.66,0.59,281,5.1,4.9,6.7,31.05
1,2021-08-21 00:45:00,0.90,0.55,0.50,290,4.8,4.5,6.2,31.05
2,2021-08-21 01:15:00,0.87,0.58,0.54,283,5.0,4.8,6.7,30.95
3,2021-08-21 01:45:00,0.76,0.54,0.49,284,4.8,4.7,6.2,30.95
4,2021-08-21 02:15:00,0.97,0.60,0.56,276,5.1,5.0,7.1,30.90
5,2021-08-21 02:45:00,1.04,0.56,0.52,284,5.2,4.9,6.2,30.80
6,2021-08-21 03:15:00,0.97,0.57,0.52,281,4.9,4.9,7.1,30.75
7,2021-08-21 03:45:00,0.85,0.56,0.51,280,5.0,5.0,7.1,30.65
8,2021-08-21 04:15:00,0.84,0.55,0.54,281,5.3,5.1,7.1,30.60
9,2021-08-21 04:45:00,0.82,0.57,0.54,280,5.3,5.2,7.1,30.55
10,2021-08-21 05:15:00,0.78,0.55,0.51,280,5.1,4.9,7.1,30.50
11,2021-08-21 05:45:00,1.00,0.54,0.50,280,5.0,4.9,6.7,30.55
12,2021-08-21 06:15:00,0.75,0.57,0.51,278,5.2,5.1,6.7,30.60
13,2021-08-21 06:45:00,0.90,0.54,0.49,276,5.2,4.9,7.1,30.70
14,2021-08-21 07:15:00,0.93,0.58,0.53,283,5.1,5.1,7.1,30.75
15,2021-08-21 07:45:00,0.98,0.58,0.55,274,5.2,5.0,6.7,30.80
16,2021-08-21 08:15:00,1.10,0.58,0.54,276,5.0,5.0,7.1,30.80
17,2021-08-21 08:45:00,0.98,0.64,0.57,281,5.2,5.2,6.7,30.75
18,2021-08-21 09:15:00,0.98,0.58,0.53,281,5.0,4.8,6.7,30.75
19,2021-08-21 09:45:00,0.91,0.56,0.53,276,5.1,4.8,6.2,30.80
20,2021-08-21 10:15:00,0.87,0.59,0.54,280,5.0,5.0,7.1,30.85
21,2021-08-21 10:45:00,1.00,0.59,0.56,280,5.0,4.7,6.7,30.85
22,2021-08-21 11:15:00,1.07,0.60,0.54,281,4.5,4.3,7.1,30.80
23,2021-08-21 11:45:00,0.85,0.62,0.56,278,4.8,4.1,7.1,30.85
24,2021-08-21 12:15:00,0.91,0.66,0.60,283,4.5,4.0,7.1,30.80
25,2021-08-21 12:45:00,1.09,0.65,0.57,277,4.1,3.9,7.1,30.85
26,2021-08-21 13:15:00,1.24,0.69,0.63,280,4.2,3.9,7.1,30.80
27,2021-08-21 13:45:00,1.07,0.68,0.60,281,4.1,3.9,7.1,30.75
28,2021-08-21 14:15:00,1.21,0.69,0.60,281,3.9,3.7,7.1,30.75
29,2021-08-21 14:45:00,1.10,0.74,0.64,281,4.0,3.8,7.1,30.70
30,2021-08-21 15:15:00,1.15,0.75,0.67,280,4.4,4.0,7.7,30.70
31,2021-08-21 15:45:00,1.10,0.77,0.68,276,4.2,3.9,7.7,30.70
32,2021-08-21 16:15:00,1.04,0.77,0.68,285,4.3,4.0,7.1,30.65
33,2021-08-21 16:45:00,1.20,0.74,0.68,280,4.3,4.0,7.7,30.65
34,2021-08-21 17:15:00,1.06,0.77,0.69,278,4.4,4.1,7.7,30.65
35,2021-08-21 17:45:00,1.11,0.72,0.63,274,4.2,4.0,7.7,30.65
36,2021-08-21 18:15:00,1.12,0.73,0.67,280,4.5,4.2,7.7,30.65
37,2021-08-21 18:45:00,1.10,0.75,0.66,283,4.4,4.4,7.1,30.65
38,2021-08-21 19:15:00,1.34,0.74,0.70,277,4.9,4.4,7.7,30.70
39,2021-08-21 19:45:00,1.35,0.79,0.70,283,4.9,4.7,7.1,30.70
40,2021-08-21 20:15:00,1.19,0.79,0.71,281,4.8,4.6,7.1,30.70
41,2021-08-21 20:45:00,1.33,0.76,0.67,280,4.8,4.6,7.7,30.70
42,2021-08-21 21:15:00,1.34,0.82,0.73,283,4.9,4.6,7.7,30.75
43,2021-08-21 21:45:00,1.30,0.81,0.74,280,4.8,4.8,6.7,30.75
44,2021-08-21 22:15:00,1.30,0.84,0.75,280,5.1,4.9,7.7,30.80
45,2021-08-21 22:45:00,1.55,0.77,0.69,277,4.6,4.5,7.1,30.80
46,2021-08-21 23:15:00,1.35,0.81,0.75,278,5.2,4.8,7.1,30.80
47,2021-08-21 23:45:00,1.22,0.79,0.72,278,4.8,4.8,7.1,31.05
48,2021-08-22 00:15:00,1.26,0.76,0.68,283,4.9,4.7,7.7,31.00
49,2021-08-22 00:45:00,1.26,0.81,0.73,283,5.1,4.9,7.1,30.95
50,2021-08-22 01:15:00,1.63,0.78,0.75,283,5.1,4.8,7.7,31.05
51,2021-08-22 01:45:00,1.39,0.83,0.77,283,5.2,5.0,7.7,31.00
52,2021-08-22 02:15:00,1.49,0.87,0.80,280,5.3,5.2,7.7,30.95
53,2021-08-22 02:45:00,1.34,0.80,0.74,287,5.1,4.9,7.7,30.80
54,2021-08-22 03:15:00,1.32,0.82,0.74,287,5.2,5.1,7.7,30.70
55,2021-08-22 03:45:00,1.20,0.81,0.75,287,5.4,5.1,7.7,30.65
56,2021-08-22 04:15:00,1.50,0.86,0.78,288,5.5,5.3,7.7,30.65
57,2021-08-22 04:45:00,1.28,0.88,0.83,285,5.5,5.3,7.7,30.65
58,2021-08-22 05:15:00,1.25,0.87,0.81,285,5.4,5.1,7.7,30.65
59,2021-08-22 05:45:00,1.37,0.86,0.79,281,5.4,5.3,7.7,30.65
60,2021-08-22 06:15:00,1.31,0.84,0.75,280,5.1,5.0,7.7,30.70
61,2021-08-22 06:45:00,1.17,0.85,0.80,281,5.5,5.1,7.1,30.75
62,2021-08-22 07:15:00,1.47,0.85,0.82,284,5.3,5.1,7.1,30.85
63,2021-08-22 07:45:00,1.50,0.93,0.86,277,5.3,5.2,7.7,30.95
64,2021-08-22 08:15:00,1.26,0.87,0.82,281,5.2,4.9,7.1,31.05
65,2021-08-22 08:45:00,1.37,0.83,0.80,274,5.1,4.8,7.7,31.05
66,2021-08-22 09:15:00,1.27,0.87,0.81,278,5.0,4.7,7.1,31.10
67,2021-08-22 09:45:00,1.63,0.92,0.85,281,4.9,4.7,7.1,31.10
68,2021-08-22 10:15:00,1.32,0.94,0.86,281,4.9,4.7,7.1,31.05
69,2021-08-22 10:45:00,1.31,0.89,0.82,281,4.8,4.5,7.7,31.05
70,2021-08-22 11:15:00,1.38,0.95,0.87,284,4.7,4.5,7.7,31.05
71,2021-08-22 11:45:00,1.60,0.97,0.88,284,4.6,4.5,6.7,31.05
72,2021-08-22 12:15:00,1.61,1.07,0.97,278,5.0,4.7,7.1,31.05
73,2021-08-22 12:45:00,1.75,1.02,0.96,284,4.9,4.4,7.7,31.00
74,2021-08-22 13:15:00,1.64,1.08,1.01,287,4.8,4.7,6.7,31.00
75,2021-08-22 13:45:00,1.55,1.02,0.93,281,4.8,4.5,7.1,30.95
76,2021-08-22 14:15:00,1.54,1.05,0.95,285,4.7,4.4,6.7,30.95
77,2021-08-22 14:45:00,1.44,1.08,0.96,290,4.6,4.4,6.2,30.90
78,2021-08-22 15:15:00,1.64,1.11,1.02,287,4.9,4.5,7.1,30.90
79,2021-08-22 15:45:00,1.65,1.07,0.96,287,4.5,4.4,7.7,30.90
80,2021-08-22 16:15:00,1.86,1.10,0.99,285,4.7,4.5,6.7,30.90
81,2021-08-22 16:45:00,1.98,1.18,1.08,288,5.1,4.8,7.1,30.95
34,2021-08-22 17:15:00,1.99,1.08,0.99,285,4.8,4.7,6.7,30.90
35,2021-08-22 17:45:00,1.94,1.16,1.06,281,5.1,4.8,7.1,30.95
36,2021-08-22 18:15:00,1.69,1.17,1.08,284,5.1,4.8,6.7,30.95
37,2021-08-22 18:45:00,1.79,1.14,1.04,280,4.9,4.9,7.1,31.00
38,2021-08-22 19:15:00,1.68,1.08,1.00,284,5.2,4.9,7.7,31.00
39,2021-08-22 19:45:00,1.72,1.12,1.04,283,5.1,4.9,7.1,31.00
40,2021-08-22 20:15:00,1.82,1.12,1.04,278,4.9,4.8,6.2,31.05
41,2021-08-22 20:45:00,1.61,1.15,1.05,280,5.1,5.1,7.1,31.10
42,2021-08-22 21:15:00,2.27,1.20,1.12,285,5.2,5.1,5.6,31.10
43,2021-08-22 21:45:00,1.71,1.15,1.08,285,5.3,5.1,5.6,31.05
44,2021-08-22 22:15:00,1.58,1.11,1.00,283,5.1,5.0,7.1,31.10
45,2021-08-22 22:45:00,1.82,1.20,1.12,276,5.4,5.1,6.7,31.10
46,2021-08-22 23:15:00,1.87,1.08,1.03,278,5.2,5.0,7.1,31.10
47,2021-08-22 23:45:00,2.00,1.20,1.08,287,5.1,5.1,5.9,31.05
48,2021-08-23 00:15:00,2.15,1.12,1.03,276,5.1,5.1,6.7,31.10
49,2021-08-23 00:45:00,1.68,1.04,0.95,284,5.2,5.0,6.7,31.10
50,2021-08-23 01:15:00,2.00,1.07,1.03,288,5.2,5.0,6.2,31.05
51,2021-08-23 01:45:00,1.64,1.00,0.92,287,5.1,4.9,7.1,31.10
52,2021-08-23 02:15:00,1.57,0.96,0.91,290,5.1,4.9,5.6,31.05
53,2021-08-23 02:45:00,1.61,1.04,0.96,281,5.2,5.1,7.1,31.05
54,2021-08-23 03:15:00,1.51,0.94,0.87,281,5.2,5.1,7.1,31.05
55,2021-08-23 03:45:00,1.69,1.00,0.95,280,5.3,5.1,7.7,31.05
56,2021-08-23 04:15:00,1.54,0.97,0.89,284,5.2,5.1,7.1,31.05
57,2021-08-23 04:45:00,1.57,0.98,0.90,276,5.5,5.2,7.7,31.05
58,2021-08-23 05:15:00,1.46,0.93,0.86,280,5.4,5.1,7.1,31.05
59,2021-08-23 05:45:00,1.41,0.93,0.88,278,5.2,5.1,7.7,31.10
60,2021-08-23 06:15:00,1.42,0.98,0.90,281,5.2,5.1,7.1,31.10
61,2021-08-23 06:45:00,1.43,0.95,0.86,278,5.3,5.1,7.7,31.15
62,2021-08-23 07:15:00,1.37,0.92,0.86,283,5.3,4.9,7.7,31.15
63,2021-08-23 07:45:00,1.87,1.03,0.96,281,5.8,5.3,7.7,31.15
64,2021-08-23 08:15:00,1.49,1.02,0.94,274,5.3,5.0,7.7,31.20
65,2021-08-23 08:45:00,1.57,1.07,0.99,280,5.3,5.1,7.7,31.20
66,2021-08-23 09:15:00,1.75,1.13,1.04,280,5.5,5.3,7.7,31.20
67,2021-08-23 09:45:00,1.89,1.12,1.07,280,5.3,5.1,7.7,31.25
68,2021-08-23 10:15:00,1.82,1.22,1.13,278,5.6,5.3,8.3,31.25
69,2021-08-23 10:45:00,1.90,1.12,1.06,283,5.3,5.2,8.3,31.30
70,2021-08-23 11:15:00,1.98,1.19,1.11,281,5.3,5.2,8.3,31.30
71,2021-08-23 11:45:00,1.85,1.14,1.10,280,5.6,5.1,8.3,31.30
72,2021-08-23 12:15:00,1.86,1.22,1.16,281,5.6,5.2,7.7,31.30
73,2021-08-23 12:45:00,1.88,1.22,1.12,278,5.3,5.1,7.1,31.30
74,2021-08-23 13:15:00,1.67,1.15,1.08,284,5.2,4.9,8.3,31.30
75,2021-08-23 13:45:00,1.91,1.16,1.07,278,5.0,4.8,7.7,31.25
76,2021-08-23 14:15:00,1.67,1.15,1.06,280,5.1,4.8,7.7,31.25
77,2021-08-23 14:45:00,2.08,1.16,1.07,283,5.1,4.8,8.3,31.25
78,2021-08-23 15:15:00,2.23,1.17,1.07,280,5.2,4.9,7.7,31.25
79,2021-08-23 15:45:00,1.88,1.08,0.98,280,5.0,4.8,6.2,31.20
80,2021-08-23 16:15:00,1.63,1.08,1.00,283,5.2,5.0,7.7,31.20
81,2021-08-23 16:45:00,1.72,1.05,0.97,281,5.1,5.0,8.3,31.20
34,2021-08-23 17:15:00,1.40,0.97,0.88,285,5.1,4.8,7.7,31.20
35,2021-08-23 17:45:00,1.68,0.99,0.90,283,5.0,4.9,7.7,31.20
36,2021-08-23 18:15:00,1.77,1.03,0.95,284,5.4,5.1,7.7,31.15
37,2021-08-23 18:45:00,1.43,0.97,0.89,280,5.3,4.9,6.7,31.20
38,2021-08-23 19:15:00,1.71,0.95,0.88,287,5.3,5.0,7.7,31.15
39,2021-08-23 19:45:00,1.30,0.93,0.84,283,5.1,5.0,7.7,31.15
40,2021-08-23 20:15:00,1.56,1.02,0.93,287,5.3,5.2,7.7,31.15
41,2021-08-23 20:45:00,1.57,1.04,0.96,287,5.5,5.4,8.3,31.15
42,2021-08-23 21:15:00,1.36,0.92,0.86,281,5.7,5.3,6.7,31.20
43,2021-08-23 21:45:00,1.46,0.95,0.91,285,5.7,5.3,8.3,31.20
44,2021-08-23 22:15:00,1.34,0.88,0.82,287,5.4,5.3,8.3,31.20
45,2021-08-23 22:45:00,1.46,0.93,0.85,281,5.7,5.4,8.3,31.20
46,2021-08-23 23:15:00,1.28,0.93,0.87,281,5.7,5.5,9.1,31.25
47,2021-08-23 23:45:00,1.41,0.95,0.90,285,5.8,5.6,8.3,31.25
48,2021-08-24 00:15:00,1.55,0.98,0.89,285,5.9,5.8,9.1,31.25
49,2021-08-24 00:45:00,1.74,1.10,1.02,283,6.5,6.1,8.3,31.20
50,2021-08-24 01:15:00,1.67,1.09,1.03,284,6.4,6.2,8.3,31.10
51,2021-08-24 01:45:00,1.96,1.09,1.05,285,6.5,6.2,8.3,31.05
52,2021-08-24 02:15:00,1.54,1.03,0.99,281,6.2,6.2,8.3,31.00
53,2021-08-24 02:45:00,1.59,1.03,0.98,283,6.3,6.2,8.3,30.95
54,2021-08-24 03:15:00,1.46,1.08,1.02,284,6.6,6.2,8.3,30.95
55,2021-08-24 03:45:00,2.03,1.18,1.16,285,6.6,6.5,8.3,30.95
56,2021-08-24 04:15:00,1.78,1.13,1.13,283,6.4,6.5,8.3,30.95
57,2021-08-24 04:45:00,1.83,1.07,1.05,285,6.5,6.1,8.3,30.95
58,2021-08-24 05:15:00,1.58,1.06,1.02,280,6.4,6.2,8.3,30.95
59,2021-08-24 05:45:00,1.84,1.19,1.09,281,6.3,6.2,8.3,31.00
60,2021-08-24 06:15:00,1.88,1.09,1.01,280,6.1,6.2,8.3,31.05
61,2021-08-24 06:45:00,1.69,1.09,1.04,278,6.5,6.1,8.3,31.05
62,2021-08-24 07:15:00,1.91,1.16,1.10,277,6.3,6.2,8.3,31.10
63,2021-08-24 07:45:00,1.81,1.11,1.06,284,6.5,6.1,7.7,31.15
64,2021-08-24 08:15:00,1.54,1.00,0.95,287,6.0,5.6,7.7,31.15
65,2021-08-24 08:45:00,1.45,1.00,0.94,280,5.8,5.6,7.7,31.15
66,2021-08-24 09:15:00,1.59,1.00,0.94,280,5.6,5.3,7.7,31.20
67,2021-08-24 09:45:00,1.42,0.99,0.96,283,5.7,5.3,7.7,31.25
68,2021-08-24 10:15:00,1.90,1.03,0.97,277,5.4,5.3,7.7,31.25
69,2021-08-24 10:45:00,1.68,0.93,0.88,284,5.2,4.9,7.1,31.20
70,2021-08-24 11:15:00,1.54,0.98,0.90,277,5.1,5.0,7.7,31.25
71,2021-08-24 11:45:00,1.41,0.89,0.85,273,5.1,4.8,7.1,31.30
72,2021-08-24 12:15:00,1.41,0.87,0.78,281,4.8,4.5,7.7,31.30
73,2021-08-24 12:45:00,1.41,0.85,0.78,283,4.9,4.5,7.1,31.25
74,2021-08-24 13:15:00,1.49,0.88,0.78,278,4.6,4.5,7.7,31.20
75,2021-08-24 13:45:00,1.29,0.80,0.74,284,4.5,4.2,6.7,31.20
76,2021-08-24 14:15:00,1.38,0.81,0.72,285,4.4,4.2,6.2,31.15
77,2021-08-24 14:45:00,1.26,0.84,0.76,285,4.4,4.2,7.7,31.15
78,2021-08-24 15:15:00,1.39,0.76,0.70,283,4.2,4.0,7.7,31.15
79,2021-08-24 15:45:00,1.20,0.80,0.73,284,4.5,4.1,7.7,31.15
80,2021-08-24 16:15:00,1.21,0.77,0.68,283,4.3,4.1,7.7,31.10
81,2021-08-24 16:45:00,1.29,0.75,0.65,284,4.3,4.2,7.7,31.10
0,2021-08-25 00:15:00,1.17,0.77,0.73,278,5.7,5.3,7.1,31.10
1,2021-08-25 00:45:00,1.15,0.79,0.75,284,5.8,5.4,7.7,31.05
2,2021-08-25 01:15:00,1.15,0.71,0.66,280,5.5,5.4,7.1,31.05
3,2021-08-25 01:45:00,1.10,0.76,0.70,277,5.7,5.5,7.1,31.05
4,2021-08-25 02:15:00,1.30,0.81,0.79,283,6.0,5.8,7.7,31.05
5,2021-08-25 02:45:00,1.17,0.75,0.72,283,5.6,5.5,7.7,31.00
6,2021-08-25 03:15:00,1.28,0.78,0.74,283,6.0,5.7,7.1,31.00
7,2021-08-25 03:45:00,1.12,0.76,0.73,280,5.8,5.6,7.7,30.95
8,2021-08-25 04:15:00,1.15,0.73,0.68,281,5.8,5.6,7.1,30.95
9,2021-08-25 04:45:00,1.18,0.73,0.69,280,5.8,5.6,7.7,30.95
10,2021-08-25 05:15:00,1.62,0.74,0.69,284,5.8,5.6,7.7,30.95
11,2021-08-25 05:45:00,1.20,0.72,0.69,276,5.6,5.6,7.1,30.95
12,2021-08-25 06:15:00,1.03,0.75,0.70,274,5.7,5.6,6.7,30.95
13,2021-08-25 06:45:00,1.12,0.75,0.69,276,6.0,5.8,6.7,31.05
14,2021-08-25 07:15:00,1.30,0.81,0.77,280,6.0,5.9,7.7,31.10
15,2021-08-25 07:45:00,1.09,0.74,0.70,283,6.0,5.6,7.7,31.15
16,2021-08-25 08:15:00,1.03,0.74,0.70,280,6.0,5.7,7.7,31.20
